trip_id,driver_id,rider_id,city,distance_km,fare_amount,status,payment_method,pickup_time,pickup_date,pickup_hour,pickup_day,time_of_day,trip_duration_mins,fare_per_km,day_type,fare_tier
170,7528,57238,New York,3.06,7.72,Completed,UPI,2023-01-01 02:49:00,2023-01-01,2,Sunday,Night (0-6),9.18,2.5229,Weekend,Budget
171,6249,10100,Boston,8.66,25.31,Completed,Wallet,2023-01-01 02:50:00,2023-01-01,2,Sunday,Night (0-6),25.98,2.9226,Weekend,Premium
172,6172,18567,Chicago,4.97,11.54,Completed,Wallet,2023-01-01 02:51:00,2023-01-01,2,Sunday,Night (0-6),14.92,2.3219,Weekend,Budget
173,2707,84373,San Francisco,6.84,19.28,Cancelled,Wallet,2023-01-01 02:52:00,2023-01-01,2,Sunday,Night (0-6),20.52,2.8187,Weekend,Premium
174,6791,75427,San Francisco,7.96,15.09,Completed,Card,2023-01-01 02:53:00,2023-01-01,2,Sunday,Night (0-6),23.88,1.8957,Weekend,Standard
175,6535,13382,Boston,10.77,24.27,No-Show,UPI,2023-01-01 02:54:00,2023-01-01,2,Sunday,Night (0-6),32.32,2.2535,Weekend,Premium
176,5931,70855,Chicago,5.96,15.29,Completed,Card,2023-01-01 02:55:00,2023-01-01,2,Sunday,Night (0-6),17.88,2.5654,Weekend,Standard
177,4510,32344,Seattle,10.36,24.9,Completed,Wallet,2023-01-01 02:56:00,2023-01-01,2,Sunday,Night (0-6),31.08,2.4035,Weekend,Premium
178,1202,70872,Boston,3.57,8.37,Completed,UPI,2023-01-01 02:57:00,2023-01-01,2,Sunday,Night (0-6),10.72,2.3445,Weekend,Budget
179,5218,65495,Los Angeles,12.95,22.99,Completed,Wallet,2023-01-01 02:58:00,2023-01-01,2,Sunday,Night (0-6),38.85,1.7753,Weekend,Premium
180,9958,63968,San Francisco,6.04,11.39,Completed,UPI,2023-01-01 02:59:00,2023-01-01,2,Sunday,Night (0-6),18.12,1.8858,Weekend,Budget
181,5389,89447,Los Angeles,5.99,14.62,Completed,Wallet,2023-01-01 03:00:00,2023-01-01,3,Sunday,Night (0-6),17.97,2.4407,Weekend,Standard
182,3327,61175,Boston,7.64,16.48,Completed,UPI,2023-01-01 03:01:00,2023-01-01,3,Sunday,Night (0-6),22.92,2.1571,Weekend,Standard
183,9004,82828,San Francisco,12.08,18.12,Cancelled,UPI,2023-01-01 03:02:00,2023-01-01,3,Sunday,Night (0-6),36.23,1.5,Weekend,Standard
184,3931,39142,Seattle,3.66,10.4,Completed,Wallet,2023-01-01 03:03:00,2023-01-01,3,Sunday,Night (0-6),10.98,2.8415,Weekend,Budget
185,8777,27429,Seattle,8.7,18.73,Completed,UPI,2023-01-01 03:04:00,2023-01-01,3,Sunday,Night (0-6),26.1,2.1529,Weekend,Premium
186,1197,28481,Boston,9.99,26.52,Completed,UPI,2023-01-01 03:05:00,2023-01-01,3,Sunday,Night (0-6),29.97,2.6547,Weekend,Premium
187,8125,63973,Seattle,6.41,17.76,Completed,Card,2023-01-01 03:06:00,2023-01-01,3,Sunday,Night (0-6),19.23,2.7707,Weekend,Standard
188,2930,30250,New York,7.06,10.96,Cancelled,Wallet,2023-01-01 03:07:00,2023-01-01,3,Sunday,Night (0-6),21.18,1.5524,Weekend,Budget
189,7287,98129,Chicago,5.24,16.45,No-Show,Cash,2023-01-01 03:08:00,2023-01-01,3,Sunday,Night (0-6),15.72,3.1393,Weekend,Standard
190,9800,36590,San Francisco,7.33,15.79,No-Show,Card,2023-01-01 03:09:00,2023-01-01,3,Sunday,Night (0-6),21.98,2.1542,Weekend,Standard
191,5282,74641,Seattle,8.01,19.18,Completed,Card,2023-01-01 03:10:00,2023-01-01,3,Sunday,Night (0-6),24.03,2.3945,Weekend,Premium
192,3511,37974,San Francisco,6.12,13.4,Completed,Card,2023-01-01 03:11:00,2023-01-01,3,Sunday,Night (0-6),18.37,2.1895,Weekend,Standard
193,1659,92303,Los Angeles,9.05,26.64,Completed,Cash,2023-01-01 03:12:00,2023-01-01,3,Sunday,Night (0-6),27.15,2.9436,Weekend,Premium
194,3811,58906,New York,4.84,10.06,No-Show,Wallet,2023-01-01 03:13:00,2023-01-01,3,Sunday,Night (0-6),14.52,2.0785,Weekend,Budget
195,8098,40446,Los Angeles,8.89,21.4,Completed,Cash,2023-01-01 03:14:00,2023-01-01,3,Sunday,Night (0-6),26.67,2.4072,Weekend,Premium
196,7546,12585,Chicago,5.92,16.68,No-Show,Wallet,2023-01-01 03:15:00,2023-01-01,3,Sunday,Night (0-6),17.77,2.8176,Weekend,Standard
197,2986,92622,Boston,6.58,17.01,Completed,UPI,2023-01-01 03:16:00,2023-01-01,3,Sunday,Night (0-6),19.73,2.5851,Weekend,Standard
198,9338,12096,New York,6.37,12.81,Completed,UPI,2023-01-01 03:17:00,2023-01-01,3,Sunday,Night (0-6),19.12,2.011,Weekend,Budget
199,3911,43086,Los Angeles,8.27,22.65,Completed,Card,2023-01-01 03:18:00,2023-01-01,3,Sunday,Night (0-6),24.82,2.7388,Weekend,Premium
200,2734,50980,Boston,4.67,13.08,No-Show,UPI,2023-01-01 03:19:00,2023-01-01,3,Sunday,Night (0-6),14.02,2.8009,Weekend,Standard
201,2843,79640,Seattle,8.99,21.15,Completed,Cash,2023-01-01 03:20:00,2023-01-01,3,Sunday,Night (0-6),26.97,2.3526,Weekend,Premium
202,9680,60612,Chicago,6.32,17.13,Completed,Card,2023-01-01 03:21:00,2023-01-01,3,Sunday,Night (0-6),18.97,2.7104,Weekend,Standard
203,3976,37122,Chicago,3.35,10.02,Completed,Cash,2023-01-01 03:22:00,2023-01-01,3,Sunday,Night (0-6),10.05,2.991,Weekend,Budget
204,2959,61063,Seattle,9.18,17.0,Completed,Card,2023-01-01 03:23:00,2023-01-01,3,Sunday,Night (0-6),27.53,1.8519,Weekend,Standard
205,6759,13126,New York,7.49,17.54,Completed,Card,2023-01-01 03:24:00,2023-01-01,3,Sunday,Night (0-6),22.47,2.3418,Weekend,Standard
206,7694,38968,Seattle,12.13,20.57,Completed,Card,2023-01-01 03:25:00,2023-01-01,3,Sunday,Night (0-6),36.38,1.6958,Weekend,Premium
207,3385,53525,New York,8.56,15.8,Completed,UPI,2023-01-01 03:26:00,2023-01-01,3,Sunday,Night (0-6),25.68,1.8458,Weekend,Standard
208,5736,49680,Seattle,10.06,14.9,Completed,Wallet,2023-01-01 03:27:00,2023-01-01,3,Sunday,Night (0-6),30.18,1.4811,Weekend,Standard
209,2802,42606,San Francisco,1.21,4.86,Completed,Card,2023-01-01 03:28:00,2023-01-01,3,Sunday,Night (0-6),3.63,4.0165,Weekend,Budget
210,9155,98767,Chicago,9.73,21.87,Completed,Card,2023-01-01 03:29:00,2023-01-01,3,Sunday,Night (0-6),29.18,2.2477,Weekend,Premium
211,9120,33428,Seattle,6.03,13.5,Completed,Cash,2023-01-01 03:30:00,2023-01-01,3,Sunday,Night (0-6),18.08,2.2388,Weekend,Standard
212,7616,48116,San Francisco,3.59,9.25,Completed,Card,2023-01-01 03:31:00,2023-01-01,3,Sunday,Night (0-6),10.77,2.5766,Weekend,Budget
213,6534,11270,Boston,3.79,9.79,Completed,Card,2023-01-01 03:32:00,2023-01-01,3,Sunday,Night (0-6),11.37,2.5831,Weekend,Budget
214,5061,43049,New York,0.32,3.6,Completed,UPI,2023-01-01 03:33:00,2023-01-01,3,Sunday,Night (0-6),0.97,11.25,Weekend,Budget
215,1262,37392,San Francisco,10.58,26.95,Completed,Card,2023-01-01 03:34:00,2023-01-01,3,Sunday,Night (0-6),31.73,2.5473,Weekend,Premium
216,7287,88080,Chicago,8.17,19.46,Completed,Wallet,2023-01-01 03:35:00,2023-01-01,3,Sunday,Night (0-6),24.52,2.3819,Weekend,Premium
217,9815,97132,Boston,5.21,15.55,Completed,Cash,2023-01-01 03:36:00,2023-01-01,3,Sunday,Night (0-6),15.63,2.9846,Weekend,Standard
218,3049,11829,New York,6.39,10.26,Completed,Card,2023-01-01 03:37:00,2023-01-01,3,Sunday,Night (0-6),19.17,1.6056,Weekend,Budget
219,6423,91874,Chicago,9.64,19.97,Cancelled,UPI,2023-01-01 03:38:00,2023-01-01,3,Sunday,Night (0-6),28.92,2.0716,Weekend,Premium
220,5548,46507,Los Angeles,11.62,25.78,Completed,Card,2023-01-01 03:39:00,2023-01-01,3,Sunday,Night (0-6),34.87,2.2186,Weekend,Premium
221,4108,16276,Boston,4.36,7.37,Completed,Card,2023-01-01 03:40:00,2023-01-01,3,Sunday,Night (0-6),13.08,1.6904,Weekend,Budget
222,8158,62116,Boston,4.77,9.46,Completed,Card,2023-01-01 03:41:00,2023-01-01,3,Sunday,Night (0-6),14.32,1.9832,Weekend,Budget
223,8400,32000,Los Angeles,0.8,4.09,Completed,Cash,2023-01-01 03:42:00,2023-01-01,3,Sunday,Night (0-6),2.4,5.1125,Weekend,Budget
224,4170,50531,New York,7.26,13.23,Cancelled,UPI,2023-01-01 03:43:00,2023-01-01,3,Sunday,Night (0-6),21.78,1.8223,Weekend,Standard
225,3255,90773,Chicago,5.14,11.82,Completed,Cash,2023-01-01 03:44:00,2023-01-01,3,Sunday,Night (0-6),15.42,2.2996,Weekend,Budget
226,2154,26284,Seattle,10.55,23.75,Completed,Wallet,2023-01-01 03:45:00,2023-01-01,3,Sunday,Night (0-6),31.65,2.2512,Weekend,Premium
227,5499,70268,Boston,4.31,9.41,Completed,Cash,2023-01-01 03:46:00,2023-01-01,3,Sunday,Night (0-6),12.93,2.1833,Weekend,Budget
228,7295,12919,San Francisco,10.28,21.22,Completed,Card,2023-01-01 03:47:00,2023-01-01,3,Sunday,Night (0-6),30.83,2.0642,Weekend,Premium
229,7197,21196,Seattle,7.32,13.09,Cancelled,Cash,2023-01-01 03:48:00,2023-01-01,3,Sunday,Night (0-6),21.97,1.7883,Weekend,Standard
230,2648,60722,Seattle,7.37,18.41,Completed,UPI,2023-01-01 03:49:00,2023-01-01,3,Sunday,Night (0-6),22.12,2.498,Weekend,Premium
231,6539,36872,New York,8.67,19.44,Completed,Card,2023-01-01 03:50:00,2023-01-01,3,Sunday,Night (0-6),26.02,2.2422,Weekend,Premium
232,5199,40538,New York,6.12,9.99,Completed,Card,2023-01-01 03:51:00,2023-01-01,3,Sunday,Night (0-6),18.37,1.6324,Weekend,Budget
233,9445,81292,Chicago,3.59,12.75,Completed,Cash,2023-01-01 03:52:00,2023-01-01,3,Sunday,Night (0-6),10.77,3.5515,Weekend,Budget
234,3557,16707,Los Angeles,7.03,16.0,Completed,Cash,2023-01-01 03:53:00,2023-01-01,3,Sunday,Night (0-6),21.08,2.276,Weekend,Standard
235,6592,98796,Boston,2.98,8.81,No-Show,UPI,2023-01-01 03:54:00,2023-01-01,3,Sunday,Night (0-6),8.93,2.9564,Weekend,Budget
236,1098,88132,Seattle,9.86,26.52,Completed,Card,2023-01-01 03:55:00,2023-01-01,3,Sunday,Night (0-6),29.58,2.6897,Weekend,Premium
237,3200,29959,Boston,3.51,10.03,Completed,Card,2023-01-01 03:56:00,2023-01-01,3,Sunday,Night (0-6),10.53,2.8575,Weekend,Budget
238,3961,61980,San Francisco,2.63,9.41,Completed,Wallet,2023-01-01 03:57:00,2023-01-01,3,Sunday,Night (0-6),7.88,3.5779,Weekend,Budget
239,5973,28958,San Francisco,6.68,11.21,Completed,Cash,2023-01-01 03:58:00,2023-01-01,3,Sunday,Night (0-6),20.03,1.6781,Weekend,Budget
240,5433,78918,San Francisco,6.39,13.64,Completed,Wallet,2023-01-01 03:59:00,2023-01-01,3,Sunday,Night (0-6),19.17,2.1346,Weekend,Standard
241,3869,79300,San Francisco,11.61,24.17,No-Show,UPI,2023-01-01 04:00:00,2023-01-01,4,Sunday,Night (0-6),34.83,2.0818,Weekend,Premium
242,1956,53207,Chicago,5.23,14.41,Completed,UPI,2023-01-01 04:01:00,2023-01-01,4,Sunday,Night (0-6),15.68,2.7553,Weekend,Standard
243,9352,25150,Chicago,5.73,10.34,Completed,UPI,2023-01-01 04:02:00,2023-01-01,4,Sunday,Night (0-6),17.18,1.8045,Weekend,Budget
244,6699,13424,Seattle,5.49,13.66,Cancelled,Card,2023-01-01 04:03:00,2023-01-01,4,Sunday,Night (0-6),16.47,2.4882,Weekend,Standard
245,7944,60250,San Francisco,11.05,28.46,Completed,Wallet,2023-01-01 04:04:00,2023-01-01,4,Sunday,Night (0-6),33.15,2.5756,Weekend,Premium
246,5493,24271,San Francisco,5.48,11.68,Completed,Card,2023-01-01 04:05:00,2023-01-01,4,Sunday,Night (0-6),16.43,2.1314,Weekend,Budget
247,5911,86531,San Francisco,9.49,14.94,Completed,Card,2023-01-01 04:06:00,2023-01-01,4,Sunday,Night (0-6),28.47,1.5743,Weekend,Standard
248,4987,23582,Seattle,5.99,14.6,Completed,Card,2023-01-01 04:07:00,2023-01-01,4,Sunday,Night (0-6),17.97,2.4374,Weekend,Standard
249,7015,88868,Boston,10.93,25.34,Completed,Wallet,2023-01-01 04:08:00,2023-01-01,4,Sunday,Night (0-6),32.78,2.3184,Weekend,Premium
250,2218,54067,Chicago,11.73,29.7,No-Show,Cash,2023-01-01 04:09:00,2023-01-01,4,Sunday,Night (0-6),35.18,2.532,Weekend,Premium
251,5496,75733,New York,8.43,25.48,Completed,Wallet,2023-01-01 04:10:00,2023-01-01,4,Sunday,Night (0-6),25.28,3.0225,Weekend,Premium
252,5735,78224,Chicago,3.15,9.15,Cancelled,Cash,2023-01-01 04:11:00,2023-01-01,4,Sunday,Night (0-6),9.45,2.9048,Weekend,Budget
253,5555,17098,Seattle,9.13,20.87,Completed,Wallet,2023-01-01 04:12:00,2023-01-01,4,Sunday,Night (0-6),27.38,2.2859,Weekend,Premium
254,9050,32513,Chicago,1.17,6.28,Completed,Cash,2023-01-01 04:13:00,2023-01-01,4,Sunday,Night (0-6),3.52,5.3675,Weekend,Budget
255,4446,19062,Seattle,3.08,10.04,Completed,Card,2023-01-01 04:14:00,2023-01-01,4,Sunday,Night (0-6),9.23,3.2597,Weekend,Budget
256,2045,76045,Boston,8.44,18.18,Completed,Wallet,2023-01-01 04:15:00,2023-01-01,4,Sunday,Night (0-6),25.32,2.154,Weekend,Standard
257,7893,87761,Seattle,4.81,9.98,Completed,Wallet,2023-01-01 04:16:00,2023-01-01,4,Sunday,Night (0-6),14.43,2.0748,Weekend,Budget
258,2693,66249,Boston,6.72,13.57,Completed,UPI,2023-01-01 04:17:00,2023-01-01,4,Sunday,Night (0-6),20.17,2.0193,Weekend,Standard
259,4436,93808,San Francisco,6.35,12.1,Completed,Card,2023-01-01 04:18:00,2023-01-01,4,Sunday,Night (0-6),19.05,1.9055,Weekend,Budget
260,9754,41346,Los Angeles,6.1,12.95,Completed,Wallet,2023-01-01 04:19:00,2023-01-01,4,Sunday,Night (0-6),18.3,2.123,Weekend,Standard
261,6895,75381,Chicago,5.91,13.93,Completed,Cash,2023-01-01 04:20:00,2023-01-01,4,Sunday,Night (0-6),17.73,2.357,Weekend,Standard
262,4354,47439,Los Angeles,8.07,20.7,Completed,Card,2023-01-01 04:21:00,2023-01-01,4,Sunday,Night (0-6),24.22,2.5651,Weekend,Premium
263,1225,15010,New York,3.07,11.0,Completed,Cash,2023-01-01 04:22:00,2023-01-01,4,Sunday,Night (0-6),9.22,3.5831,Weekend,Budget
264,5893,10984,San Francisco,6.83,19.56,Completed,UPI,2023-01-01 04:23:00,2023-01-01,4,Sunday,Night (0-6),20.48,2.8638,Weekend,Premium
265,8022,43563,Chicago,2.44,6.29,Completed,Wallet,2023-01-01 04:24:00,2023-01-01,4,Sunday,Night (0-6),7.32,2.5779,Weekend,Budget
266,6600,76383,Boston,8.49,17.23,Cancelled,Card,2023-01-01 04:25:00,2023-01-01,4,Sunday,Night (0-6),25.47,2.0294,Weekend,Standard
267,8996,97637,Boston,8.62,21.31,Completed,Wallet,2023-01-01 04:26:00,2023-01-01,4,Sunday,Night (0-6),25.87,2.4722,Weekend,Premium
268,8683,29377,Los Angeles,5.75,12.74,Completed,UPI,2023-01-01 04:27:00,2023-01-01,4,Sunday,Night (0-6),17.25,2.2157,Weekend,Budget
269,5642,17627,Boston,9.0,22.88,Completed,UPI,2023-01-01 04:28:00,2023-01-01,4,Sunday,Night (0-6),27.0,2.5422,Weekend,Premium
270,8679,47225,Los Angeles,4.44,10.72,Completed,Card,2023-01-01 04:29:00,2023-01-01,4,Sunday,Night (0-6),13.32,2.4144,Weekend,Budget
271,9208,47339,San Francisco,7.72,15.19,Completed,UPI,2023-01-01 04:30:00,2023-01-01,4,Sunday,Night (0-6),23.17,1.9676,Weekend,Standard
272,8339,22591,Los Angeles,3.17,11.65,No-Show,Card,2023-01-01 04:31:00,2023-01-01,4,Sunday,Night (0-6),9.52,3.6751,Weekend,Budget
273,3205,36808,Chicago,5.65,12.0,Completed,Cash,2023-01-01 04:32:00,2023-01-01,4,Sunday,Night (0-6),16.95,2.1239,Weekend,Budget
274,2069,19629,Boston,6.91,19.38,Cancelled,UPI,2023-01-01 04:33:00,2023-01-01,4,Sunday,Night (0-6),20.73,2.8046,Weekend,Premium
275,4444,67745,Boston,6.94,13.0,Completed,UPI,2023-01-01 04:34:00,2023-01-01,4,Sunday,Night (0-6),20.82,1.8732,Weekend,Standard
276,2060,29538,Chicago,5.84,17.83,Completed,UPI,2023-01-01 04:35:00,2023-01-01,4,Sunday,Night (0-6),17.52,3.0531,Weekend,Standard
277,3327,72785,New York,1.62,4.09,Completed,UPI,2023-01-01 04:36:00,2023-01-01,4,Sunday,Night (0-6),4.87,2.5247,Weekend,Budget
278,4420,35482,San Francisco,8.95,24.93,Completed,Wallet,2023-01-01 04:37:00,2023-01-01,4,Sunday,Night (0-6),26.85,2.7855,Weekend,Premium
279,1301,96361,Los Angeles,8.67,21.82,Cancelled,Cash,2023-01-01 04:38:00,2023-01-01,4,Sunday,Night (0-6),26.02,2.5167,Weekend,Premium
280,1606,11095,San Francisco,4.06,12.49,Completed,UPI,2023-01-01 04:39:00,2023-01-01,4,Sunday,Night (0-6),12.18,3.0764,Weekend,Budget
281,4170,54482,Chicago,4.94,10.44,Completed,Cash,2023-01-01 04:40:00,2023-01-01,4,Sunday,Night (0-6),14.82,2.1134,Weekend,Budget
282,1699,44574,San Francisco,4.73,11.96,Completed,UPI,2023-01-01 04:41:00,2023-01-01,4,Sunday,Night (0-6),14.18,2.5285,Weekend,Budget
283,6088,57911,New York,7.71,20.05,Completed,Card,2023-01-01 04:42:00,2023-01-01,4,Sunday,Night (0-6),23.13,2.6005,Weekend,Premium
284,1190,60828,Seattle,5.27,13.55,Completed,UPI,2023-01-01 04:43:00,2023-01-01,4,Sunday,Night (0-6),15.82,2.5712,Weekend,Standard
285,1980,83935,Seattle,4.55,10.84,Completed,UPI,2023-01-01 04:44:00,2023-01-01,4,Sunday,Night (0-6),13.65,2.3824,Weekend,Budget
286,3975,85093,San Francisco,3.13,9.46,Completed,Cash,2023-01-01 04:45:00,2023-01-01,4,Sunday,Night (0-6),9.38,3.0224,Weekend,Budget
287,7102,72496,Los Angeles,8.04,14.24,Completed,UPI,2023-01-01 04:46:00,2023-01-01,4,Sunday,Night (0-6),24.12,1.7711,Weekend,Standard
288,2184,15501,Chicago,4.79,12.85,Completed,Wallet,2023-01-01 04:47:00,2023-01-01,4,Sunday,Night (0-6),14.37,2.6827,Weekend,Budget
289,4327,39660,New York,6.99,14.38,Completed,UPI,2023-01-01 04:48:00,2023-01-01,4,Sunday,Night (0-6),20.97,2.0572,Weekend,Standard
290,4394,53885,New York,7.86,17.86,Completed,Cash,2023-01-01 04:49:00,2023-01-01,4,Sunday,Night (0-6),23.58,2.2723,Weekend,Standard
291,9319,55217,New York,6.97,19.41,Completed,Wallet,2023-01-01 04:50:00,2023-01-01,4,Sunday,Night (0-6),20.92,2.7848,Weekend,Premium
292,2816,20255,Boston,2.6,7.38,Completed,UPI,2023-01-01 04:51:00,2023-01-01,4,Sunday,Night (0-6),7.8,2.8385,Weekend,Budget
293,6854,66333,San Francisco,4.3,10.69,Completed,UPI,2023-01-01 04:52:00,2023-01-01,4,Sunday,Night (0-6),12.9,2.486,Weekend,Budget
294,7709,34821,Los Angeles,3.14,7.37,Completed,Cash,2023-01-01 04:53:00,2023-01-01,4,Sunday,Night (0-6),9.42,2.3471,Weekend,Budget
295,1569,72509,Boston,4.97,13.97,Completed,Card,2023-01-01 04:54:00,2023-01-01,4,Sunday,Night (0-6),14.92,2.8109,Weekend,Standard
296,6442,99988,Los Angeles,12.1,25.36,Cancelled,UPI,2023-01-01 04:55:00,2023-01-01,4,Sunday,Night (0-6),36.3,2.0959,Weekend,Premium
297,2895,61754,Los Angeles,6.98,16.94,Completed,Card,2023-01-01 04:56:00,2023-01-01,4,Sunday,Night (0-6),20.93,2.4269,Weekend,Standard
298,3733,91297,Los Angeles,3.77,9.25,No-Show,UPI,2023-01-01 04:57:00,2023-01-01,4,Sunday,Night (0-6),11.32,2.4536,Weekend,Budget
299,4863,31551,Los Angeles,10.72,19.09,Completed,Cash,2023-01-01 04:58:00,2023-01-01,4,Sunday,Night (0-6),32.17,1.7808,Weekend,Premium
300,8455,24015,San Francisco,11.42,25.78,Completed,UPI,2023-01-01 04:59:00,2023-01-01,4,Sunday,Night (0-6),34.27,2.2574,Weekend,Premium
301,5014,95401,San Francisco,5.15,9.64,Completed,UPI,2023-01-01 05:00:00,2023-01-01,5,Sunday,Night (0-6),15.45,1.8718,Weekend,Budget
302,2686,93397,Los Angeles,7.26,18.67,Completed,Wallet,2023-01-01 05:01:00,2023-01-01,5,Sunday,Night (0-6),21.78,2.5716,Weekend,Premium
303,4009,98205,Los Angeles,8.59,23.39,Completed,Cash,2023-01-01 05:02:00,2023-01-01,5,Sunday,Night (0-6),25.77,2.7229,Weekend,Premium
304,8806,12497,New York,9.56,21.65,Completed,Card,2023-01-01 05:03:00,2023-01-01,5,Sunday,Night (0-6),28.68,2.2646,Weekend,Premium
305,1154,72652,Boston,2.81,8.84,Completed,Card,2023-01-01 05:04:00,2023-01-01,5,Sunday,Night (0-6),8.43,3.1459,Weekend,Budget
306,2409,15850,San Francisco,8.35,18.11,Completed,Wallet,2023-01-01 05:05:00,2023-01-01,5,Sunday,Night (0-6),25.05,2.1689,Weekend,Standard
307,1784,77323,New York,0.02,3.02,Cancelled,Card,2023-01-01 05:06:00,2023-01-01,5,Sunday,Night (0-6),0.07,151.0,Weekend,Budget
308,9096,60964,Chicago,5.49,14.23,Completed,Cash,2023-01-01 05:07:00,2023-01-01,5,Sunday,Night (0-6),16.47,2.592,Weekend,Standard
309,8560,94866,New York,8.58,22.74,Completed,Card,2023-01-01 05:08:00,2023-01-01,5,Sunday,Night (0-6),25.73,2.6503,Weekend,Premium
310,8343,69668,Boston,6.88,17.62,Completed,Wallet,2023-01-01 05:09:00,2023-01-01,5,Sunday,Night (0-6),20.63,2.561,Weekend,Standard
311,8206,91824,Chicago,4.02,6.98,Completed,Cash,2023-01-01 05:10:00,2023-01-01,5,Sunday,Night (0-6),12.07,1.7363,Weekend,Budget
312,6596,32755,Los Angeles,0.43,3.89,Completed,Card,2023-01-01 05:11:00,2023-01-01,5,Sunday,Night (0-6),1.28,9.0465,Weekend,Budget
313,6801,17313,New York,6.32,10.48,Completed,Card,2023-01-01 05:12:00,2023-01-01,5,Sunday,Night (0-6),18.97,1.6582,Weekend,Budget
314,3806,86524,Boston,5.06,14.75,Completed,Cash,2023-01-01 05:13:00,2023-01-01,5,Sunday,Night (0-6),15.18,2.915,Weekend,Standard
315,1537,38965,New York,5.62,17.68,Completed,UPI,2023-01-01 05:14:00,2023-01-01,5,Sunday,Night (0-6),16.87,3.1459,Weekend,Standard
316,6986,29199,Boston,11.03,22.42,Completed,Wallet,2023-01-01 05:15:00,2023-01-01,5,Sunday,Night (0-6),33.08,2.0326,Weekend,Premium
317,2841,57384,New York,5.25,14.46,Cancelled,Card,2023-01-01 05:16:00,2023-01-01,5,Sunday,Night (0-6),15.75,2.7543,Weekend,Standard
318,9716,97205,Boston,5.44,9.29,Completed,Cash,2023-01-01 05:17:00,2023-01-01,5,Sunday,Night (0-6),16.32,1.7077,Weekend,Budget
319,7971,56222,Los Angeles,2.71,7.31,Completed,Card,2023-01-01 05:18:00,2023-01-01,5,Sunday,Night (0-6),8.13,2.6974,Weekend,Budget
320,6625,10976,Boston,8.13,22.87,Completed,Wallet,2023-01-01 05:19:00,2023-01-01,5,Sunday,Night (0-6),24.38,2.813,Weekend,Premium
321,3950,27133,Seattle,4.74,7.82,Completed,Card,2023-01-01 05:20:00,2023-01-01,5,Sunday,Night (0-6),14.22,1.6498,Weekend,Budget
322,8992,79091,San Francisco,8.78,22.91,Completed,Wallet,2023-01-01 05:21:00,2023-01-01,5,Sunday,Night (0-6),26.33,2.6093,Weekend,Premium
323,5780,66732,New York,8.95,15.4,Completed,Card,2023-01-01 05:22:00,2023-01-01,5,Sunday,Night (0-6),26.85,1.7207,Weekend,Standard
324,3368,31183,Chicago,0.3,1.69,Completed,Cash,2023-01-01 05:23:00,2023-01-01,5,Sunday,Night (0-6),0.9,5.6333,Weekend,Budget
325,7655,29399,Chicago,10.56,16.05,Completed,Wallet,2023-01-01 05:24:00,2023-01-01,5,Sunday,Night (0-6),31.68,1.5199,Weekend,Standard
326,9173,21818,Chicago,8.86,17.88,No-Show,Card,2023-01-01 05:25:00,2023-01-01,5,Sunday,Night (0-6),26.58,2.0181,Weekend,Standard
327,5495,51228,Boston,4.76,9.5,Completed,Wallet,2023-01-01 05:26:00,2023-01-01,5,Sunday,Night (0-6),14.28,1.9958,Weekend,Budget
328,7002,78564,Seattle,5.46,9.88,Cancelled,Card,2023-01-01 05:27:00,2023-01-01,5,Sunday,Night (0-6),16.38,1.8095,Weekend,Budget
329,7614,80775,Chicago,9.38,14.26,No-Show,UPI,2023-01-01 05:28:00,2023-01-01,5,Sunday,Night (0-6),28.13,1.5203,Weekend,Standard
330,6919,93168,Boston,15.04,34.85,Completed,Wallet,2023-01-01 05:29:00,2023-01-01,5,Sunday,Night (0-6),45.12,2.3172,Weekend,Premium
331,1853,86935,Chicago,10.53,17.66,Completed,Cash,2023-01-01 05:30:00,2023-01-01,5,Sunday,Night (0-6),31.58,1.6771,Weekend,Standard
332,5146,68066,Chicago,5.6,16.76,Completed,Wallet,2023-01-01 05:31:00,2023-01-01,5,Sunday,Night (0-6),16.8,2.9929,Weekend,Standard
333,4769,98074,Seattle,5.88,14.91,Completed,Wallet,2023-01-01 05:32:00,2023-01-01,5,Sunday,Night (0-6),17.63,2.5357,Weekend,Standard
334,1574,25369,Los Angeles,1.23,5.36,Completed,UPI,2023-01-01 05:33:00,2023-01-01,5,Sunday,Night (0-6),3.68,4.3577,Weekend,Budget
335,2148,26698,Los Angeles,9.02,17.51,Completed,Cash,2023-01-01 05:34:00,2023-01-01,5,Sunday,Night (0-6),27.07,1.9412,Weekend,Standard
336,7293,64148,Los Angeles,4.29,8.18,No-Show,Card,2023-01-01 05:35:00,2023-01-01,5,Sunday,Night (0-6),12.87,1.9068,Weekend,Budget
337,7457,56547,New York,7.43,16.93,Completed,Wallet,2023-01-01 05:36:00,2023-01-01,5,Sunday,Night (0-6),22.28,2.2786,Weekend,Standard
338,8509,41635,Boston,5.48,12.93,Completed,UPI,2023-01-01 05:37:00,2023-01-01,5,Sunday,Night (0-6),16.43,2.3595,Weekend,Standard
339,5777,75115,Boston,2.61,8.25,Completed,Wallet,2023-01-01 05:38:00,2023-01-01,5,Sunday,Night (0-6),7.83,3.1609,Weekend,Budget
340,4854,39316,Los Angeles,9.73,25.95,Completed,Wallet,2023-01-01 05:39:00,2023-01-01,5,Sunday,Night (0-6),29.18,2.667,Weekend,Premium
